"id","created_at","rows","cols","starting_color","status","winner","draw","original_sequence","canonical_key","source_filename","confiance"
19969,"2026-03-24 12:47:20.804626+01",9,9,"R","FINISHED","R",False,"5,7,5,5,7,3,3,5,7,5,5,7,5,5,7,7,3,3,3,3,7,3,3,5,7,3,9,7,1,1,9,9,9,9,9,1,9,1,1,1,9,9,1,1,1,2,8,8,8,6,6,8,2,8,8,8,2,2,2,2,2,2,2,8,8,4,4","5,3,5,5,3,7,7,5,3,5,5,3,5,5,3,3,7,7,7,7,3,7,7,5,3,7,1,3,9,9,1,1,1,1,1,9,1,9,9,9,1,1,9,9,9,8,2,2,2,4,4,2,8,2,2,2,8,8,8,8,8,8,8,2,2,6,6","minimax_9x9_1774352840765166100_2086",1
19968,"2026-03-24 12:47:20.745292+01",9,9,"R","FINISHED","R",False,"5,3,5,5,3,7,7,5,7,5,5,7,5,5,7,7,3,3,3,3,7,3,3,5,7,3,7,9,8,8,9,1,2,2,9,9,1,1,9,1,1,9,1,1,9,1,1,2,2,2,9,9,8,8,8,2,2,2,2,8,8,6,8,8,6,6,6,6,6,4,4","5,3,5,5,3,7,7,5,7,5,5,7,5,5,7,7,3,3,3,3,7,3,3,5,7,3,7,9,8,8,9,1,2,2,9,9,1,1,9,1,1,9,1,1,9,1,1,2,2,2,9,9,8,8,8,2,2,2,2,8,8,6,8,8,6,6,6,6,6,4,4","minimax_9x9_1774352840704114400_2085",1
19967,"2026-03-24 12:45:57.49033+01",9,9,"R","FINISHED","R",False,"4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,4,8,5,5,2,9,7,2,8,6,6,6,6,4,7,9,9,8,8,8,8,8,8,8,1,9,1,6,6,9,9,9,9,3,3,3,3,9,1,1,1,1,1,3,3","4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,4,8,5,5,2,9,7,2,8,6,6,6,6,4,7,9,9,8,8,8,8,8,8,8,1,9,1,6,6,9,9,9,9,3,3,3,3,9,1,1,1,1,1,3,3","minimax_9x9_1774352757449688300_2084",1
19966,"2026-03-24 12:45:57.431925+01",9,9,"R","FINISHED","R",False,"4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,4,8,5,5,2,9,7,4,8,6,6,6,6,6,6,9,9,8,9,2,8,8,8,8,8,7,8,9,9,9,1,9,9,3,3,3,3,1,1,1,1,1,1,7,7","4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,4,8,5,5,2,9,7,4,8,6,6,6,6,6,6,9,9,8,9,2,8,8,8,8,8,7,8,9,9,9,1,9,9,3,3,3,3,1,1,1,1,1,1,7,7","minimax_9x9_1774352757389819900_2083",1
19965,"2026-03-24 12:45:57.374998+01",9,9,"R","FINISHED","Y",False,"4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,5,4,5,2,4,2,1,7,1,7,1,1,7,7,7,9,8,8,9,7,8,9,1,8,3,6","4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,5,4,5,2,4,2,1,7,1,7,1,1,7,7,7,9,8,8,9,7,8,9,1,8,3,6","minimax_9x9_1774352757335182100_2082",1
19964,"2026-03-24 12:45:57.307399+01",9,9,"R","FINISHED","R",False,"5,3,5,7,7,5,3,5,7,5,5,7,5,5,7,7,3,3,3,3,7,3,3,5,7,3,7,1,2,2,1,9,8,8,1,1,9,1,1,1,9,9,9,9,9,1,1,2,2,2,9,2,2,9,8,8,8,2,8,8,2,8,8,6,6,6,6","5,3,5,7,7,5,3,5,7,5,5,7,5,5,7,7,3,3,3,3,7,3,3,5,7,3,7,1,2,2,1,9,8,8,1,1,9,1,1,1,9,9,9,9,9,1,1,2,2,2,9,2,2,9,8,8,8,2,8,8,2,8,8,6,6,6,6","minimax_9x9_1774352757267403800_2081",1
19963,"2026-03-24 12:45:57.248703+01",9,9,"R","FINISHED","Y",False,"4,2,5,6,5,4,5,5,4,4,5,4,5,4,4,5,2,2,2,2,8,2,2,8,5,4,5,4,8,8,8,8,8,9,2,2,9,9,8,9,9,9,9,8,9,1,1,1,3,9,3,3,7,3,3,3,1,6,1,6","4,2,5,6,5,4,5,5,4,4,5,4,5,4,4,5,2,2,2,2,8,2,2,8,5,4,5,4,8,8,8,8,8,9,2,2,9,9,8,9,9,9,9,8,9,1,1,1,3,9,3,3,7,3,3,3,1,6,1,6","minimax_9x9_1774352757207637500_2080",1
19962,"2026-03-24 12:45:57.179692+01",9,9,"R","FINISHED","R",False,"6,8,5,4,5,5,6,4,4,5,5,6,6,8,8,6,8,6,6,5,5,8,8,8,5,6,5,8,8,6,2,2,2,1,2,2,4,4,4,4,1,1,1,2,1,1,2,2,2,1,1,1,3,9,3,7,7,7,7,7,7,7,3,7,3","4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,5,4,5,2,2,4,8,8,8,9,8,8,6,6,6,6,9,9,9,8,9,9,8,8,8,9,9,9,7,1,7,3,3,3,3,3,3,3,7,3,7","minimax_9x9_1774352757024308000_2079",1
19961,"2026-03-24 12:44:44.329748+01",9,9,"R","FINISHED","Y",False,"4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,4,8,5,5,2,9,7,4,8,6,6,6,6,6,6,8,8,8,8,8,2,7,9,8,8,1,1,9,9,3,3,3,3,9,9,9,7,7,1,1,1,7,7,7,7,7,1,1,1,1,9,9","4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,4,8,5,5,2,9,7,4,8,6,6,6,6,6,6,8,8,8,8,8,2,7,9,8,8,1,1,9,9,3,3,3,3,9,9,9,7,7,1,1,1,7,7,7,7,7,1,1,1,1,9,9","minimax_9x9_1774352684183688800_2078",1
19960,"2026-03-24 12:44:44.161539+01",9,9,"R","FINISHED","R",False,"5,7,5,5,7,3,3,5,3,5,5,3,5,5,3,3,7,7,7,7,7,3,3,5,7,7,9,3,1,9,9,9,9,9,9,9,1,1,1,9,1,1,1,1,1,8,8,8,8,8,8,8,2,8,8,2,2,4,4,2,2,2,2,4,4,4,4,4,4,4,6,6,6,6,6,6,6","5,3,5,5,3,7,7,5,7,5,5,7,5,5,7,7,3,3,3,3,3,7,7,5,3,3,1,7,9,1,1,1,1,1,1,1,9,9,9,1,9,9,9,9,9,2,2,2,2,2,2,2,8,2,2,8,8,6,6,8,8,8,8,6,6,6,6,6,6,6,4,4,4,4,4,4,4","minimax_9x9_1774352684117310700_2077",1
19959,"2026-03-24 12:44:44.087191+01",9,9,"R","FINISHED","R",False,"5,7,5,3,3,5,7,5,3,5,5,3,5,5,3,3,7,7,7,7,7,3,3,5,7,7,3,1,2,2,1,9,8,8,1,1,9,9,1,1,9,8,8,8,1,9,9,9,9,1,1,9,8,8,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,8,8","5,3,5,7,7,5,3,5,7,5,5,7,5,5,7,7,3,3,3,3,3,7,7,5,3,3,7,9,8,8,9,1,2,2,9,9,1,1,9,9,1,2,2,2,9,1,1,1,1,9,9,1,2,2,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,2,2","minimax_9x9_1774352684045736100_2076",1
19958,"2026-03-24 12:43:28.19016+01",9,9,"R","FINISHED","Y",False,"5,7,5,3,3,5,7,5,3,5,5,3,5,5,3,3,7,7,7,7,7,3,3,5,7,7,3,9,8,8,9,1,2,2,9,9,1,1,9,1,1,9,1,1,9,1,1,2,2,2,9,9,8,8,8,8,8,8,8,2,2,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4","5,3,5,7,7,5,3,5,7,5,5,7,5,5,7,7,3,3,3,3,3,7,7,5,3,3,7,1,2,2,1,9,8,8,1,1,9,9,1,9,9,1,9,9,1,9,9,8,8,8,1,1,2,2,2,2,2,2,2,8,8,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6","minimax_9x9_1774352608145978200_2075",1
19957,"2026-03-24 12:43:28.121414+01",9,9,"R","FINISHED","R",False,"5,7,5,3,3,5,7,5,3,5,5,3,5,5,3,3,7,7,7,7,3,7,7,5,3,7,1,3,9,9,1,1,1,1,1,9,1,9,9,9,9,1,9,9,1,8,2,2,2,4,4,2,8,2,2,2,2,2,8,8,8,8,8,8,8,4,4","5,3,5,7,7,5,3,5,7,5,5,7,5,5,7,7,3,3,3,3,7,3,3,5,7,3,9,7,1,1,9,9,9,9,9,1,9,1,1,1,1,9,1,1,9,2,8,8,8,6,6,8,2,8,8,8,8,8,2,2,2,2,2,2,2,6,6","minimax_9x9_1774352608076813800_2074",1
19956,"2026-03-24 12:43:28.045865+01",9,9,"R","FINISHED","R",False,"6,8,5,4,5,5,6,4,4,5,5,6,6,8,8,6,8,6,6,5,5,8,8,8,5,6,5,8,6,8,1,1,1,1,1,1,1,1,9,1,9,2,9,9,9,7,7,7,7,4,4,3,3,9,9,7,7,7,7,7,4,9,9,4,2,2,2,2,3,2,3","4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,5,4,5,2,4,2,9,9,9,9,9,9,9,9,1,9,1,8,1,1,1,3,3,3,3,6,6,7,7,1,1,3,3,3,3,3,6,1,1,6,8,8,8,8,7,8,7","minimax_9x9_1774352608001533700_2073",1
19955,"2026-03-24 12:42:06.869388+01",9,9,"R","FINISHED",NULL,True,"5,7,5,5,7,3,3,5,7,5,5,7,5,5,7,7,3,3,3,3,3,7,7,5,3,7,9,3,1,9,1,1,1,1,1,1,9,9,9,9,9,9,1,9,1,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4","5,3,5,5,3,7,7,5,3,5,5,3,5,5,3,3,7,7,7,7,7,3,3,5,7,3,1,7,9,1,9,9,9,9,9,9,1,1,1,1,1,1,9,1,9,8,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6","minimax_9x9_1774352526725848300_2072",1
19954,"2026-03-24 12:42:06.704118+01",9,9,"R","FINISHED","R",False,"4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,4,7,2,5,4,9,8,5,8,6,6,6,6,8,8,8,8,8,7,8,6,6,8,1,1,9,2,9,9,3,3,3,3,3,3,3,9,9,3,3,9,9,9,1,1","4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,4,7,2,5,4,9,8,5,8,6,6,6,6,8,8,8,8,8,7,8,6,6,8,1,1,9,2,9,9,3,3,3,3,3,3,3,9,9,3,3,9,9,9,1,1","minimax_9x9_1774352526553203100_2071",1
19953,"2026-03-24 12:42:06.374311+01",9,9,"R","FINISHED","R",False,"5,3,5,7,7,5,3,5,7,5,5,7,5,5,7,7,3,3,3,3,7,3,3,5,7,7,9,3,1,1,9,9,9,1,9,1,1,9,1,1,9,1,1,9,9,2,2,2,2,2,8,2,2,2,8,8,8,8,2,8,8,8,8,6,6","5,3,5,7,7,5,3,5,7,5,5,7,5,5,7,7,3,3,3,3,7,3,3,5,7,7,9,3,1,1,9,9,9,1,9,1,1,9,1,1,9,1,1,9,9,2,2,2,2,2,8,2,2,2,8,8,8,8,2,8,8,8,8,6,6","minimax_9x9_1774352526332202300_2070",1
19952,"2026-03-24 12:42:06.310197+01",9,9,"R","FINISHED","Y",False,"6,4,2,8,2,2,4,2,4,4,2,4,6,6,4,6,8,6,6,4,2,2,4,6,2,4,6,6,8,8,8,8,8,2,9,9,1,1,9,9,9,8,8,9,9,9,9,1,1,1,1,1,1,1,3,3,7,7,5,5,5,5","4,6,8,2,8,8,6,8,6,6,8,6,4,4,6,4,2,4,4,6,8,8,6,4,8,6,4,4,2,2,2,2,2,8,1,1,9,9,1,1,1,2,2,1,1,1,1,9,9,9,9,9,9,9,7,7,3,3,5,5,5,5","minimax_9x9_1774352526157621500_2069",1
19951,"2026-03-24 12:42:06.133612+01",9,9,"R","FINISHED",NULL,True,"5,3,5,5,3,7,7,5,3,5,5,3,5,5,3,3,7,7,7,7,7,3,3,5,7,7,9,3,1,9,9,9,9,9,9,1,1,1,1,1,9,1,1,1,9,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,6,6","5,3,5,5,3,7,7,5,3,5,5,3,5,5,3,3,7,7,7,7,7,3,3,5,7,7,9,3,1,9,9,9,9,9,9,1,1,1,1,1,9,1,1,1,9,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,6,6","minimax_9x9_1774352526092939800_2068",1
19950,"2026-03-24 12:40:46.006945+01",9,9,"R","FINISHED","R",False,"5,3,5,7,7,5,3,5,3,5,5,3,5,5,3,3,7,7,7,7,3,7,7,5,3,3,1,7,9,9,1,1,1,9,1,9,9,1,9,9,1,9,9,1,1,8,8,8,4,4,8,8,2,8,2,2,8,8,8,2,2,2,2,2,2,6,6","5,3,5,7,7,5,3,5,3,5,5,3,5,5,3,3,7,7,7,7,3,7,7,5,3,3,1,7,9,9,1,1,1,9,1,9,9,1,9,9,1,9,9,1,1,8,8,8,4,4,8,8,2,8,2,2,8,8,8,2,2,2,2,2,2,6,6","minimax_9x9_1774352445859364000_2067",1
19949,"2026-03-24 12:40:45.840195+01",9,9,"R","FINISHED","Y",False,"6,8,5,4,5,6,5,5,6,6,5,6,5,6,6,5,8,8,8,8,2,8,8,2,5,6,5,6,2,2,2,2,2,1,8,8,1,1,2,1,1,1,1,1,2,9,9,9,1,7,7,7,3,7,7,7,9,4,7,4","4,2,5,6,5,4,5,5,4,4,5,4,5,4,4,5,2,2,2,2,8,2,2,8,5,4,5,4,8,8,8,8,8,9,2,2,9,9,8,9,9,9,9,9,8,1,1,1,9,3,3,3,7,3,3,3,1,6,3,6","minimax_9x9_1774352445798820300_2066",1
19948,"2026-03-24 12:40:45.771419+01",9,9,"R","FINISHED","R",False,"5,7,5,3,3,5,7,5,7,5,5,7,5,5,7,7,3,3,3,3,7,3,3,5,7,3,9,7,1,1,9,9,9,1,9,1,1,9,1,1,9,1,1,9,9,2,2,2,6,6,2,2,8,2,8,8,2,2,2,8,8,8,8,8,8,6,6","5,3,5,7,7,5,3,5,3,5,5,3,5,5,3,3,7,7,7,7,3,7,7,5,3,7,1,3,9,9,1,1,1,9,1,9,9,1,9,9,1,9,9,1,1,8,8,8,4,4,8,8,2,8,2,2,8,8,8,2,2,2,2,2,2,4,4","minimax_9x9_1774352445623680200_2065",1
19947,"2026-03-24 12:39:29.009922+01",9,9,"R","FINISHED",NULL,True,"5,3,5,7,3,5,7,5,7,5,5,7,5,5,7,7,3,3,3,3,3,7,7,5,3,3,9,7,1,1,1,1,1,1,1,9,9,9,9,9,9,1,9,9,1,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4","5,3,5,7,3,5,7,5,7,5,5,7,5,5,7,7,3,3,3,3,3,7,7,5,3,3,9,7,1,1,1,1,1,1,1,9,9,9,9,9,9,1,9,9,1,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4","minimax_9x9_1774352368850331400_2064",1
19946,"2026-03-24 12:39:28.824914+01",9,9,"R","FINISHED",NULL,True,"5,7,5,3,7,5,3,5,7,5,5,7,5,5,7,7,3,3,3,3,3,7,7,5,3,7,1,3,9,1,1,1,1,1,1,9,9,9,9,9,9,1,1,9,9,2,2,2,2,2,8,8,2,2,2,2,8,8,8,8,8,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,8,8","5,3,5,7,3,5,7,5,3,5,5,3,5,5,3,3,7,7,7,7,7,3,3,5,7,3,9,7,1,9,9,9,9,9,9,1,1,1,1,1,1,9,9,1,1,8,8,8,8,8,2,2,8,8,8,8,2,2,2,2,2,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,2,2","minimax_9x9_1774352368782683600_2063",1
19945,"2026-03-24 12:39:28.759447+01",9,9,"R","FINISHED","Y",False,"5,7,5,3,3,5,7,5,3,5,5,3,5,5,3,3,7,7,7,7,7,3,3,5,7,7,1,3,9,1,9,9,9,1,9,1,1,9,1,1,9,1,9,1,9,2,2,2,2,2,8,2,2,2,2,8,8,6,6,8,8,8,8,8,8,6,6,6,6,6,4,4,4,4,4,4","5,3,5,7,7,5,3,5,7,5,5,7,5,5,7,7,3,3,3,3,3,7,7,5,3,3,9,7,1,9,1,1,1,9,1,9,9,1,9,9,1,9,1,9,1,8,8,8,8,8,2,8,8,8,8,2,2,4,4,2,2,2,2,2,2,4,4,4,4,4,6,6,6,6,6,6","minimax_9x9_1774352368708185700_2062",1
19944,"2026-03-24 12:38:13.588878+01",9,9,"R","FINISHED","R",False,"5,7,5,5,7,3,3,5,3,5,5,3,5,5,3,3,7,7,7,7,7,3,3,5,7,7,1,3,9,9,9,9,9,9,9,1,1,1,1,1,1,9,9,1,1,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,6,6,6,6,6,6,4,6","5,3,5,5,3,7,7,5,7,5,5,7,5,5,7,7,3,3,3,3,3,7,7,5,3,3,9,7,1,1,1,1,1,1,1,9,9,9,9,9,9,1,1,9,9,8,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,4,4,4,4,4,4,6,4","minimax_9x9_1774352293533166400_2061",1
19943,"2026-03-24 12:38:13.494031+01",9,9,"R","FINISHED","Y",False,"5,3,5,5,3,7,7,5,7,5,5,7,5,5,7,7,3,3,3,3,3,7,7,5,3,3,7,9,8,8,9,1,2,2,9,9,1,9,9,9,1,1,1,1,1,9,9,8,8,8,1,1,2,2,2,8,8,2,2,2,2,4,4,4,4,4,4,4,8,8,6,6,6,6,6,6,4,6","5,3,5,5,3,7,7,5,7,5,5,7,5,5,7,7,3,3,3,3,3,7,7,5,3,3,7,9,8,8,9,1,2,2,9,9,1,9,9,9,1,1,1,1,1,9,9,8,8,8,1,1,2,2,2,8,8,2,2,2,2,4,4,4,4,4,4,4,8,8,6,6,6,6,6,6,4,6","minimax_9x9_1774352293444682700_2060",1
19942,"2026-03-24 12:36:47.566994+01",9,9,"R","FINISHED","R",False,"4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,4,7,5,5,2,9,8,2,8,6,6,6,6,4,7,8,8,8,8,6,6,8,8,8,9,9,9,9,9,1,1,3,3,3,3,9,9,9,1,1,1,1,1,1,3","4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,4,7,5,5,2,9,8,2,8,6,6,6,6,4,7,8,8,8,8,6,6,8,8,8,9,9,9,9,9,1,1,3,3,3,3,9,9,9,1,1,1,1,1,1,3","minimax_9x9_1774352207525354700_2059",1
19941,"2026-03-24 12:36:47.50058+01",9,9,"R","FINISHED","R",False,"5,7,5,3,3,5,7,5,3,5,5,3,5,5,3,3,7,7,7,7,3,7,7,5,3,3,1,7,9,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,4,4,4,4,4,4,2,4","5,3,5,7,7,5,3,5,7,5,5,7,5,5,7,7,3,3,3,3,7,3,3,5,7,7,9,3,1,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,6,6,6,6,6,6,8,6","minimax_9x9_1774352207459819900_2058",1
19940,"2026-03-24 12:35:31.7506+01",9,9,"R","FINISHED","R",False,"5,7,5,5,7,3,3,5,3,5,5,3,5,5,3,3,7,7,7,7,7,3,3,5,7,7,3,1,2,2,1,9,8,8,1,1,9,1,1,1,9,9,9,9,9,9,9,2,2,2,1,2,2,2,1,2,8,8,8,8,8,6,6,6,6,6,6,6,8","5,3,5,5,3,7,7,5,7,5,5,7,5,5,7,7,3,3,3,3,3,7,7,5,3,3,7,9,8,8,9,1,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,8,8,8,9,8,8,8,9,8,2,2,2,2,2,4,4,4,4,4,4,4,2","minimax_9x9_1774352131705064800_2057",1
19939,"2026-03-24 12:35:31.670142+01",9,9,"R","FINISHED","Y",False,"6,8,5,4,5,5,6,4,4,5,5,6,6,8,8,6,8,6,6,5,5,8,8,8,6,2,8,5,5,1,3,2,3,4,3,3,4,4,4,3,3,3,6,8,9,9,9,1,1,2,2,1,1,1,1,1,4,4,1,3,3,2,2,2","4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,4,8,2,5,5,9,7,8,7,6,7,7,6,6,6,7,7,7,4,2,1,1,1,9,9,8,8,9,9,9,9,9,6,6,9,7,7,8,8,8","minimax_9x9_1774352131631685700_2056",1
19938,"2026-03-24 12:34:13.655094+01",9,9,"R","FINISHED","R",False,"5,7,5,3,3,5,7,5,7,5,5,7,5,5,7,7,3,3,3,3,7,3,3,5,7,3,9,7,1,1,9,9,9,1,9,1,1,9,1,1,9,1,1,9,9,2,2,2,6,6,2,2,8,2,8,8,2,2,2,8,8,8,8,8,8,4,4","5,3,5,7,7,5,3,5,3,5,5,3,5,5,3,3,7,7,7,7,3,7,7,5,3,7,1,3,9,9,1,1,1,9,1,9,9,1,9,9,1,9,9,1,1,8,8,8,4,4,8,8,2,8,2,2,8,8,8,2,2,2,2,2,2,6,6","minimax_9x9_1774352053612204700_2055",1
19937,"2026-03-24 12:34:13.589382+01",9,9,"R","FINISHED",NULL,True,"5,7,5,3,3,5,7,5,7,5,5,7,5,5,7,7,3,3,3,3,7,3,3,5,7,7,9,3,1,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,2,2","5,3,5,7,7,5,3,5,3,5,5,3,5,5,3,3,7,7,7,7,3,7,7,5,3,3,1,7,9,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,8,8","minimax_9x9_1774352053545732700_2054",1
19936,"2026-03-24 12:34:13.523718+01",9,9,"R","FINISHED","R",False,"5,7,5,5,7,3,3,5,7,5,5,7,5,5,7,7,3,3,3,3,7,3,3,5,7,3,9,7,1,9,9,9,9,9,9,9,1,1,1,9,1,1,1,1,1,8,8,8,8,8,8,8,2,8,8,2,2,4,4,2,2,2,2,4,4,4,4,4,4,4,6,6,6,6,6,2,6","5,3,5,5,3,7,7,5,3,5,5,3,5,5,3,3,7,7,7,7,3,7,7,5,3,7,1,3,9,1,1,1,1,1,1,1,9,9,9,1,9,9,9,9,9,2,2,2,2,2,2,2,8,2,2,8,8,6,6,8,8,8,8,6,6,6,6,6,6,6,4,4,4,4,4,8,4","minimax_9x9_1774352053462422400_2053",1
19935,"2026-03-24 12:34:13.43903+01",9,9,"R","FINISHED","Y",False,"6,8,5,4,5,5,6,4,4,5,5,6,6,8,8,6,8,6,6,5,5,8,8,8,5,6,5,8,6,8,3,3,9,2,9,2,3,3,9,9,2,9,2,9,9,9,3,2,3,3,3,9,2,1,1,1,2,7,7,7,1,7","4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,5,4,5,2,4,2,7,7,1,8,1,8,7,7,1,1,8,1,8,1,1,1,7,8,7,7,7,1,8,9,9,9,8,3,3,3,9,3","minimax_9x9_1774352053399142200_2052",1
19934,"2026-03-24 12:32:56.652942+01",9,9,"R","FINISHED","R",False,"5,7,5,3,3,5,7,5,3,5,5,3,5,5,3,3,7,7,7,7,7,3,3,5,7,3,7,1,2,2,1,9,8,8,1,1,9,1,1,1,9,9,9,9,9,1,1,2,2,2,9,2,2,9,8,8,8,8,8,2,2,6,8,8,6,6,6,6,6,6,6","5,3,5,7,7,5,3,5,7,5,5,7,5,5,7,7,3,3,3,3,3,7,7,5,3,7,3,9,8,8,9,1,2,2,9,9,1,9,9,9,1,1,1,1,1,9,9,8,8,8,1,8,8,1,2,2,2,2,2,8,8,4,2,2,4,4,4,4,4,4,4","minimax_9x9_1774351976613611100_2051",1
19933,"2026-03-24 12:31:38.939273+01",9,9,"R","FINISHED","R",False,"4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,4,7,5,5,2,9,8,4,8,6,6,6,6,2,7,8,8,8,8,6,6,8,8,8,9,1,1,3,3,3,3,9,9,9,9,9,9,9,1,1,1,1,1,7,3","4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,4,7,5,5,2,9,8,4,8,6,6,6,6,2,7,8,8,8,8,6,6,8,8,8,9,1,1,3,3,3,3,9,9,9,9,9,9,9,1,1,1,1,1,7,3","minimax_9x9_1774351898889876800_2050",1
19932,"2026-03-24 12:31:38.859922+01",9,9,"R","FINISHED","Y",False,"4,6,8,2,8,8,6,8,6,6,8,6,4,4,6,4,2,4,4,6,8,8,6,4,4,6,8,4,2,2,2,2,2,8,1,1,2,2,1,1,1,1,1,9,9,9,9,9,9,9,1,1,7,7,9,9,5,5,7,7,7,7,7,7,7,3,3,3,3,3,3,5","4,6,8,2,8,8,6,8,6,6,8,6,4,4,6,4,2,4,4,6,8,8,6,4,4,6,8,4,2,2,2,2,2,8,1,1,2,2,1,1,1,1,1,9,9,9,9,9,9,9,1,1,7,7,9,9,5,5,7,7,7,7,7,7,7,3,3,3,3,3,3,5","minimax_9x9_1774351898818579100_2049",1
19931,"2026-03-24 12:31:38.624042+01",9,9,"R","FINISHED","Y",False,"4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,5,4,4,2,2,5,1,7,1,7,1,1,7,7,7,9,8,8,9,7,8,9,1,6,7,6","4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,5,4,4,2,2,5,1,7,1,7,1,1,7,7,7,9,8,8,9,7,8,9,1,6,7,6","minimax_9x9_1774351898568615900_2048",1
19930,"2026-03-24 12:31:38.542876+01",9,9,"R","FINISHED","Y",False,"4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,5,4,5,2,2,4,1,7,1,7,1,1,7,7,1,1,7,3,3,3,3,9,8,8,9,8,1,3,3,8,9,6","4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,5,4,5,2,2,4,1,7,1,7,1,1,7,7,1,1,7,3,3,3,3,9,8,8,9,8,1,3,3,8,9,6","minimax_9x9_1774351898495136900_2047",1
19929,"2026-03-24 12:29:05.311891+01",9,9,"R","FINISHED","Y",False,"4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,5,4,5,2,4,2,7,7,1,8,1,8,7,7,1,1,8,1,8,1,1,1,7,8,7,7,7,1,8,9,9,9,8,3,3,3,8,3","4,2,5,6,5,5,4,6,6,5,5,4,4,2,2,4,2,4,4,5,5,2,2,2,5,4,5,2,4,2,7,7,1,8,1,8,7,7,1,1,8,1,8,1,1,1,7,8,7,7,7,1,8,9,9,9,8,3,3,3,8,3","minimax_9x9_1774351745270303900_2046",1
